,target
42219,0
17705,1
41522,0
36903,0
24726,0
17292,0
37547,0
11776,0
4422,1
9627,1
13711,0
6107,1
12351,0
18046,0
36626,0
26177,0
9894,1
16671,1
40557,0
2704,0
11455,0
16960,0
12307,0
13164,0
21047,0
26914,0
41400,0
13667,0
9706,1
38412,0
33744,0
19243,0
19915,1
40565,0
32047,0
40851,0
20319,0
15959,0
23928,0
41694,0
26265,0
8276,1
18652,0
6070,0
1908,0
27828,0
37306,0
3055,0
32258,0
7844,0
4366,0
4937,0
15956,0
24701,1
32961,0
41063,0
10908,0
21959,0
36779,0
10123,0
26873,0
14998,0
36214,0
19518,0
42533,0
27305,0
10912,0
41753,1
5200,0
42260,0
41414,0
23534,1
27814,0
28851,0
30239,0
14302,1
30169,1
26758,0
26015,0
34482,0
17900,1
19706,0
20435,0
20704,1
40342,0
32469,0
17326,0
32330,0
39154,0
10171,0
3184,0
24864,0
33978,0
33413,0
33276,0
23193,0
24027,0
11369,0
25244,0
30621,0
36282,0
28488,0
17745,1
9060,0
30226,0
7683,0
25991,1
1696,0
39423,0
24376,0
26741,0
12482,0
40842,0
19226,0
35952,0
11357,0
19645,0
24428,0
32781,0
31420,0
21592,0
26985,0
29564,0
14048,0
3607,0
20700,1
37183,0
1168,0
7305,0
1607,0
32289,0
36714,0
15559,0
3139,0
31997,0
13995,0
35450,0
23443,0
30325,0
17584,0
26812,1
14428,0
24274,0
21565,0
19076,0
34963,0
39185,0
1976,0
40022,0
36505,0
27815,0
16752,0
12537,0
29237,0
19566,0
9350,0
14333,0
3348,0
25255,1
6164,1
17615,0
41865,1
28525,0
6971,0
27903,0
30474,0
31236,0
38453,0
16502,0
35516,0
6100,1
23283,0
28598,0
1226,0
25921,0
37740,0
15859,0
14609,0
3872,0
21573,0
12554,0
19529,0
34573,0
21049,0
4399,0
34961,0
24717,0
1477,0
37880,0
37010,0
17488,0
2723,0
38751,0
33632,0
2509,1
11843,0
40870,0
13785,0
758,0
3920,1
4042,1
38860,1
27552,1
43127,0
16273,0
39880,0
17437,0
2703,0
5863,0
2886,0
8949,0
12653,0
4330,0
25694,0
16530,0
8733,0
27473,0
25258,1
39822,0
5414,0
29776,0
13859,0
6365,0
42652,1
28970,0
37053,0
19569,0
4034,1
914,1
57,1
21012,0
35960,1
7040,0
1084,0
5694,0
15111,0
41172,0
33674,1
5736,0
34249,0
37749,1
30757,0
24527,0
43296,1
2867,0
41489,0
32024,1
14329,0
41581,0
7264,0
3756,0
20965,0
38545,0
40828,0
22006,1
26472,0
40129,0
40681,0
1284,0
41306,0
23026,0
32828,0
11715,0
39088,0
12936,0
17764,0
28612,0
19260,0
21740,0
25697,0
10100,0
30441,0
2659,1
19912,1
17049,0
10481,0
40723,0
31673,0
34748,0
25790,0
402,1
8742,0
26624,1
29877,0
16746,0
40882,0
38017,0
40777,0
14328,0
30646,0
39024,0
23368,0
37930,0
1718,0
42585,0
3944,1
9553,0
6118,1
14671,1
2641,0
17752,1
30597,0
42810,0
16404,0
11188,0
4687,0
33106,0
3729,0
12981,0
9674,0
18409,0
8031,0
42566,1
14273,0
9026,1
38893,0
22566,0
9966,0
25259,1
11669,0
15138,0
31111,0
8057,0
20385,0
37462,0
12410,0
33253,0
10268,0
31443,0
20748,0
37769,0
22966,0
39366,1
14066,0
28362,0
13815,0
18062,0
17833,0
43128,0
30717,0
1981,0
24696,1
42913,0
29158,0
28178,0
40322,0
39433,0
5466,0
2827,0
33956,0
6797,1
16541,0
4696,0
39149,0
10510,0
32753,0
34180,0
33981,0
31973,0
15237,0
35799,1
8320,1
18161,0
33774,0
6356,0
26178,0
17656,1
38345,0
12374,0
25929,0
40181,0
34262,0
14489,0
23828,0
9625,1
25948,0
18657,0
24121,0
6850,0
41500,0
25026,0
15092,0
33243,0
3808,1
22013,1
38400,0
28221,0
31010,0
1927,0
9049,0
35287,0
5070,0
8860,0
30928,0
30897,1
31259,0
16633,0
21099,0
4317,0
32235,0
2366,0
37404,0
9526,0
19748,1
2410,1
18638,0
29130,0
23197,0
7628,0
37489,0
41577,0
25125,0
17323,0
3243,0
19967,1
11145,0
39711,0
7488,0
24244,0
20696,1
38320,0
15806,0
19891,1
22548,0
7690,0
5690,0
23968,0
29563,0
37534,0
26975,0
4998,0
20320,0
20258,0
40220,0
16573,0
11201,0
13609,1
33005,0
3419,0
13899,0
29716,0
14623,0
13374,0
29985,0
27599,0
2272,1
22361,1
34964,0
30384,0
19656,0
35925,0
22565,0
41051,0
38803,0
18543,0
39071,0
26568,0
5476,0
41599,0
9964,0
6959,0
37430,0
20101,0
18634,0
7943,1
741,1
32485,0
13237,0
28999,0
36322,0
33910,0
33091,0
6784,1
37259,0
32156,0
16686,1
15260,0
19306,0
17512,0
19044,0
2434,0
1102,0
13246,1
39979,0
15466,0
37932,0
8379,0
267,0
14976,0
36952,0
22786,0
19814,1
5909,0
34791,0
34462,0
28896,0
31840,0
19040,1
16253,0
22400,0
30824,0
35841,0
3728,0
33317,0
25233,0
19857,1
17619,0
36467,0
17124,0
41978,1
40273,0
27826,0
28104,0
43009,0
38355,0
40318,0
32607,0
39778,0
3185,0
22097,0
22511,0
22633,1
26848,0
33643,0
30263,0
24915,0
4094,0
19652,0
35942,1
42657,1
17051,0
18827,0
14847,0
1830,1
3913,1
15554,0
18643,0
22129,0
9834,1
35883,0
16907,0
38354,0
22869,0
5962,0
13285,0
25221,0
24218,0
32112,0
18741,0
37311,0
14355,0
38331,0
16669,1
6505,0
36359,0
13433,0
21437,1
1589,0
17122,0
9788,0
7125,0
26458,0
25738,0
17278,0
73,0
17137,0
41067,0
19650,0
33763,1
24265,0
6781,1
8161,0
20459,0
38393,0
18756,0
19192,0
12789,1
33929,0
19052,0
19238,0
19537,0
11436,0
26406,0
15378,0
405,1
6604,0
11500,0
36861,0
10337,0
10302,0
8574,0
33591,1
22174,0
15732,0
2018,0
21113,0
41590,0
18998,0
16558,0
5427,0
31536,0
7065,0
31605,0
12543,0
13390,0
21497,1
14005,0
20047,0
4451,1
35022,0
9354,0
38716,1
6305,0
24505,0
26670,0
19923,1
3771,1
29827,0
30849,0
13687,0
17972,1
21687,0
9228,0
36227,1
26733,0
577,1
15759,0
43132,0
19934,1
23631,0
33823,0
40422,0
38994,0
32211,0
36143,0
42240,0
23981,0
8120,0
2397,0
1085,0
36838,0
38376,1
41107,0
32493,0
35446,0
41576,0
1291,0
17409,0
28215,0
18213,0
8895,0
8015,0
14060,0
8758,0
671,1
36536,0
31379,0
42486,1
41788,1
39443,0
21346,0
33870,0
11297,0
8730,0
24987,0
2400,0
33130,0
13397,0
29784,0
20383,0
27187,0
20626,1
25230,0
40135,0
39191,0
32879,0
6260,0
6634,1
18588,0
9459,0
4082,0
1065,0
38097,0
828,1
37437,0
4021,0
23941,0
21899,0
22156,0
15325,0
19940,1
41315,1
11107,1
36873,0
26203,1
4830,0
29157,0
27598,0
33454,0
36248,1
30412,0
33873,0
41329,0
16734,0
26522,0
42672,1
17220,0
10714,0
29380,1
27519,1
24262,0
41736,1
21160,0
5501,0
26229,1
40325,0
2131,0
28821,0
28596,1
20815,0
36023,0
24019,0
36854,0
24078,0
15036,0
6068,0
19811,1
22555,0
19931,1
34814,1
30977,0
12260,1
5068,0
41441,0
30809,0
22368,1
39009,0
23501,0
13898,0
34931,0
12273,0
24548,1
18443,0
1281,0
2459,0
15805,0
39410,0
13732,0
30945,0
17640,1
21163,0
29836,0
22482,1
40302,0
37531,0
13746,0
27614,1
17044,0
8843,1
38733,1
26885,0
28517,0
6933,1
33506,0
26112,0
9848,1
41735,1
40550,0
35641,0
15289,0
51,0
22977,0
42083,0
33697,1
37155,0
27204,0
34917,0
39742,0
16043,0
34632,0
14821,0
29095,0
41897,1
37576,0
39417,0
19343,0
10225,0
25315,0
30282,0
20285,0
40481,0
6720,0
31616,0
33526,0
22967,0
41898,1
35523,0
24958,0
16216,0
39358,1
30519,0
33900,0
42679,1
19101,0
30076,0
2987,0
34438,0
33911,0
1889,0
32521,0
37480,0
23652,0
15279,1
8670,0
17146,0
43201,0
40614,0
6483,0
12693,0
39584,1
35322,0
27002,0
5967,0
30693,0
6295,0
29354,0
2414,1
27868,1
31982,0
30390,0
7422,0
35958,1
35892,0
3912,1
32853,0
7283,0
35654,0
26410,0
38578,1
31565,0
28660,0
6332,0
36703,0
31732,0
32292,0
10331,0
15402,0
10937,0
24624,1
27500,0
27087,0
1095,0
10451,0
29301,0
10787,1
13628,0
37774,0
42604,0
42933,0
12169,0
3959,0
8077,0
18024,0
12237,0
27665,0
16764,0
27728,0
41796,1
30411,0
9907,0
1987,0
10871,0
3491,0
34693,0
13545,0
5912,0
39173,0
8532,0
25511,0
27939,0
35746,1
3622,1
20111,0
35536,0
22003,1
1567,0
21205,1
29816,0
37905,0
34675,0
30126,0
39445,0
31421,0
11472,0
2322,1
23322,0
2694,0
27623,1
4499,0
3052,0
19855,1
16989,0
16799,1
6317,0
25321,0
33936,0
32152,0
1059,1
6229,0
34304,0
18027,0
43106,0
28439,0
9772,0
30446,0
18810,0
37508,0
36918,0
38302,0
25369,0
8844,1
13879,0
14364,0
261,0
9375,0
4552,0
35042,0
6349,0
38663,0
6755,0
33876,1
244,0
32035,0
7600,0
37824,1
36477,0
525,0
21794,0
34494,0
32417,0
945,0
28808,0
23363,0
36425,0
42862,0
9187,0
35490,0
22333,1
30380,0
706,1
5799,0
12813,0
14908,0
28371,0
637,0
4501,0
25227,0
10317,1
23128,0
21240,0
39663,1
7901,0
35264,0
15640,0
34752,0
30143,1
15902,0
1217,0
35769,0
12992,0
38594,1
39705,0
13861,0
2742,0
2234,1
33377,0
4815,0
35240,0
16142,0
17883,1
14606,0
39437,0
2846,0
32852,0
9702,0
14418,0
31003,0
987,0
4910,0
12890,0
33567,1
39086,0
40878,0
37334,0
1353,0
3686,0
23092,0
32294,0
28059,0
42989,0
31084,0
3743,0
20677,1
25048,0
27216,1
4146,0
251,0
4033,1
19259,0
36596,0
36985,0
9936,0
12165,0
19080,0
15775,0
16694,1
6199,0
24328,1
37732,0
40817,0
23582,0
19104,0
22698,0
27719,0
42606,0
5986,0
7512,0
14442,0
1302,0
12737,0
8877,0
6654,1
38769,0
11540,0
13029,0
27992,0
36963,0
19416,0
4779,0
31705,0
2721,0
36479,1
39889,0
2128,0
39155,0
15107,0
19161,1
22942,1
30401,0
5768,0
3511,0
21907,0
38999,0
8068,0
36192,1
28867,0
27922,0
40037,0
7687,0
16032,0
2569,0
40512,1
22561,0
27760,0
41483,0
24980,0
28523,0
41969,1
17215,0
3809,1
9652,0
20389,0
34309,0
36073,0
213,0
719,0
13909,0
40953,0
295,0
19196,0
21579,0
19764,1
27570,0
41893,1
12444,0
2184,0
29624,0
22319,0
28153,0
12121,0
18973,0
10081,0
39898,0
40941,0
22134,0
8306,1
37406,0
8903,0
22665,0
31532,0
13840,1
9207,0
40117,0
26262,0
35796,1
15340,0
31466,0
25451,0
26209,1
17826,0
32856,0
22157,0
10885,0
25507,0
18621,0
10108,0
42280,1
38765,0
4981,0
7161,0
7533,0
27320,0
38768,0
4409,1
14954,0
12945,0
2803,0
7933,1
12549,0
33237,0
31932,0
8527,0
22191,0
12870,0
6043,0
41671,1
11281,0
19875,1
9047,0
2251,0
5428,0
31478,0
29092,0
17717,1
40113,0
25089,0
29907,0
22205,0
28940,0
27268,1
27682,0
33669,0
14855,0
14244,0
35291,0
32070,0
20684,1
19138,0
27416,0
37168,0
25954,0
29392,0
33731,0
11447,0
11515,0
31051,0
19302,0
19143,0
8191,0
25271,0
4711,0
4436,1
28366,0
5589,0
14171,0
10063,0
23319,0
11227,0
32625,0
22042,0
26385,0
26238,0
19596,0
20305,0
12414,0
31995,0
16002,0
16109,0
20782,0
39655,1
17274,0
7938,1
28681,0
12739,0
23847,1
35031,0
18067,0
651,0
13387,0
7205,0
10826,0
19387,0
12711,0
32168,0
22266,0
39946,0
14809,0
31573,0
40636,0
26327,0
25973,0
21713,0
14849,0
28364,0
32263,0
15498,0
11732,0
25332,1
26681,0
24371,0
33462,0
21465,0
23025,0
28065,0
20217,0
21572,0
23035,0
25190,1
36910,0
34296,0
39632,0
43040,0
12480,0
23257,0
34829,0
22067,0
31109,0
25355,0
21726,0
9405,0
13056,0
16744,0
8372,0
40045,0
37116,0
25883,0
28817,0
37174,0
15654,0
34840,0
505,0
28067,0
3685,0
20842,0
12964,0
13701,0
20584,1
39928,0
26056,0
39642,0
12877,0
7287,0
42699,1
41807,0
10174,0
8676,0
8204,0
19535,0
28040,0
19115,0
20774,0
19059,0
31068,0
22535,1
35759,0
11754,0
13530,0
29457,0
15209,0
23295,0
39582,1
38837,0
27237,0
21774,0
25403,0
8245,0
30907,0
1668,1
22467,1
25516,0
29441,1
5291,0
14551,0
12731,0
10295,0
12230,0
30416,0
24753,1
3715,0
11053,0
1457,0
27830,0
23530,0
10035,0
27785,1
39713,0
42870,0
22346,1
10815,0
32360,0
26328,0
17085,0
6060,0
14856,0
33515,0
28575,0
25305,0
8020,0
33198,0
32107,0
2321,1
40176,0
35809,0
1956,0
18032,0
38515,0
22868,0
33788,0
5862,0
30893,0
37597,0
35756,0
24859,0
29676,0
922,1
31351,0
14118,0
17428,0
23141,0
5111,0
25538,1
16611,0
10269,0
21223,0
15139,0
2817,0
6517,0
30929,0
9544,1
20868,0
24617,1
26652,0
10442,0
3440,0
25842,0
7527,0
17960,1
11316,0
31617,0
1233,0
29448,0
6943,1
11746,0
40785,0
15768,0
23488,0
5858,0
8563,0
35564,0
8988,0
5503,0
11720,0
25788,0
4154,0
30206,0
8122,0
39698,0
1877,0
373,0
19894,1
13267,0
25755,0
5673,0
462,1
8579,0
37485,0
33262,0
33532,0
14738,0
13536,0
41207,0
7644,0
32337,0
14167,0
1880,0
13466,0
1729,0
17508,0
1753,0
3223,1
42242,0
9066,0
25684,0
14873,0
20235,0
29792,0
41503,0
24963,1
5635,0
42032,1
13654,0
8014,0
37790,0
17251,0
29733,0
36006,0
18435,0
20914,0
33595,0
10503,0
681,1
30427,0
35649,0
2921,0
20757,0
28420,0
2553,0
17501,0
24887,0
27581,0
22845,0
28824,0
21546,0
2678,0
37459,0
36021,0
25130,0
18355,0
8846,1
36728,0
30042,0
18751,0
10196,0
13983,0
27956,1
30812,0
21140,0
25561,0
14710,0
24320,1
23890,0
10956,0
35007,0
28709,0
18775,0
3258,0
39217,0
34312,0
5115,0
37130,0
18318,0
31011,0
9348,0
37045,0
27343,1
22133,0
7401,0
34586,1
30275,0
16947,0
10168,0
23986,0
989,0
7942,1
41947,1
33359,0
20671,1
35285,0
42438,0
18590,0
14301,1
7346,0
14427,0
26778,0
35531,0
26863,0
19482,0
22650,0
29343,0
13211,0
9076,0
5850,0
29273,0
36064,0
34259,0
16052,0
17212,0
26368,0
35219,0
9802,0
7175,0
32803,0
846,0
21903,0
8393,0
2353,1
37650,0
25647,0
21362,0
23122,0
35701,0
23685,0
36399,0
37292,0
40674,0
16417,0
30732,0
42373,0
15652,0
34003,0
36887,0
42885,0
7091,0
33092,0
31372,0
38488,0
20419,0
13753,0
36881,0
39089,0
34597,0
37122,0
15543,0
28010,0
28629,0
21783,0
29751,0
42809,0
16968,0
5406,0
21675,0
2592,0
81,0
9097,0
2130,0
34148,0
11497,0
20823,0
15663,0
34075,0
27426,0
2082,0
10387,0
27015,0
29982,0
41517,0
42195,1
6158,1
2994,0
28326,0
10740,1
5905,0
3107,0
14879,0
10838,0
29012,0
33223,0
970,0
18773,0
12423,0
6105,1
14776,0
12329,0
11476,0
16521,0
17988,1
30516,0
5955,0
20841,0
41608,0
37421,0
16572,0
35295,0
38061,0
38135,0
9768,0
28356,0
31450,0
8699,0
24039,0
30689,0
6825,0
22953,0
38593,1
40242,0
36394,0
1944,1
37755,1
1297,0
18160,0
22153,0
5689,0
36511,0
3568,0
21908,0
26430,0
25758,0
21882,0
31203,0
21765,0
9247,0
3515,0
14883,0
17947,1
32153,0
39457,0
3877,0
24836,1
18469,0
38674,0
31460,0
12801,1
29094,0
17376,0
28823,0
38572,0
7570,0
25689,0
15860,0
2016,0
11328,1
27223,1
466,0
36666,0
18013,1
12438,0
39826,0
25943,0
38094,0
16935,0
11695,0
9687,0
5127,0
16512,0
33718,0
13338,0
25639,0
27763,0
917,1
554,0
23973,0
24479,0
364,0
16140,0
9782,0
13139,0
31452,0
23161,0
6963,0
2356,1
22112,0
39847,0
37416,1
27986,1
1376,0
19453,1
20529,1
26256,0
27516,1
34930,0
18535,0
12531,0
10944,0
1891,0
16862,0
33859,1
19982,1
36924,0
2056,0
24196,1
1041,0
22614,0
15287,0
14782,0
39412,0
11058,0
28989,0
17986,0
19896,1
42100,0
18950,0
4615,1
39719,0
1724,0
32306,0
1802,1
15146,0
41569,0
41277,0
4459,0
14972,0
38427,0
588,1
35724,0
8394,0
9540,0
40085,0
5335,0
24643,0
20246,0
36139,0
9910,0
8805,1
7833,0
10784,1
7458,0
2265,0
11026,0
42611,0
7273,0
25202,1
31773,0
905,1
8786,1
6472,0
747,1
4901,0
6499,0
39909,0
9733,1
37863,0
39435,0
7344,0
30421,0
20370,0
31859,0
22045,0
41620,1
2782,0
5026,0
1400,0
19511,0
567,1
12718,0
27392,0
8708,0
25862,0
14698,1
35587,0
34989,0
7186,0
28551,0
40819,0
19929,1
6336,0
23381,0
5247,1
14376,0
18710,0
20491,0
6767,1
14803,0
4861,0
3203,1
11640,0
11488,0
37575,0
23241,0
18972,0
12766,0
13161,0
3478,0
25263,1
20147,1
40978,0
22618,0
20350,1
5460,0
24219,0
14247,0
6535,0
16826,0
9712,1
12458,0
32257,0
30692,0
512,1
3134,0
7472,0
3238,0
33308,0
1133,0
2332,0
21218,0
28426,0
35741,1
2513,1
19970,1
22310,0
41847,1
1701,0
43283,1
21883,0
26945,1
30769,0
43133,0
37876,0
15756,0
16018,0
35978,0
36203,0
42018,1
17690,1
436,1
22883,0
42370,0
1367,0
6620,1
11087,1
18955,0
36816,0
5442,0
8188,0
10204,0
30608,0
12319,0
24124,0
11620,0
17217,0
31591,0
18640,0
38500,0
19032,1
4651,0
19417,0
38125,0
7785,0
22318,0
26712,0
40315,0
35868,0
2663,1
6496,0
26927,1
34612,0
24699,1
10094,0
2174,1
5925,0
20043,0
31124,0
2391,0
39347,0
15909,0
25370,0
10016,0
21645,0
5554,0
32867,0
14584,1
31659,0
5851,0
39269,0
4352,0
7813,0
40873,0
26292,1
5538,0
9006,0
23536,1
13717,0
23244,0
19644,0
25514,0
13821,0
42738,0
33558,0
7949,0
18343,0
33301,0
29503,0
24104,0
7859,0
4453,1
9067,0
38025,0
5806,0
1823,0
3893,0
41240,0
42688,1
7974,0
12079,0
21815,0
20828,0
36561,0
24022,0
35006,0
36295,1
26277,0
34055,0
31488,0
11208,0
824,1
8573,0
7364,0
21152,0
28293,0
6876,1
5280,1
34768,0
27770,0
4778,0
31349,0
31514,0
11319,0
11415,0
35165,0
40599,0
30632,0
30591,0
20374,0
21553,0
8170,0
13851,0
31166,0
14182,0
13610,1
30551,0
20143,1
19105,0
24611,0
13996,0
14970,0
6960,0
27534,1
24352,0
40542,0
39679,1
10015,0
10246,0
13284,0
6858,0
42258,0
9414,0
37625,0
16463,0
16925,0
8616,0
13917,0
16439,0
3026,0
24211,1
9261,0
33972,0
416,1
14554,0
1107,0
38018,0
14,0
42897,0
12484,0
38312,0
7112,0
13513,0
35937,1
42290,0
28042,0
4673,0
16375,0
15160,0
36988,0
36071,0
6739,0
721,1
41862,1
24756,1
23979,0
3870,0
4811,0
1114,0
9663,0
35199,0
36749,0
6749,0
4008,0
11856,0
35492,0
33794,0
4471,0
20734,0
8722,0
2858,0
33266,0
38517,0
11598,0
27353,1
27937,0
32442,0
23519,0
33420,0
2717,0
31681,0
11894,0
8665,0
3077,0
22827,0
12982,0
28581,0
3966,0
26029,0
6736,0
14853,0
4702,0
5063,0
3354,0
16308,0
35670,1
26080,0
16540,0
460,1
24539,0
34237,0
29718,0
9421,0
7113,0
20983,0
15264,0
34813,1
33261,0
36299,1
7744,0
19171,1
4980,0
41619,1
30733,0
37947,0
31088,0
36339,0
27126,0
2937,0
31350,0
2807,0
12561,0
3496,0
28773,0
22496,1
36724,0
29167,0
33060,0
18240,0
32025,1
20762,0
9396,0
22446,0
39505,1
23822,0
33201,0
9757,1
15290,0
5926,0
15614,0
35130,0
4978,0
7211,0
2303,0
38556,0
9192,0
42334,0
18593,0
42757,0
16428,0
18303,0
15435,0
10837,0
14945,0
24340,0
13489,0
3307,0
43082,0
17607,0
40079,0
22920,1
28580,0
7037,0
3137,0
20918,0
17277,0
16289,0
30352,0
18380,0
41988,0
27271,1
36450,0
34599,0
6388,0
31128,0
9987,0
31183,0
19207,0
9997,0
41705,0
34782,0
1417,0
11947,0
24360,0
31204,0
39585,1
36559,0
31288,0
43065,0
24310,0
22180,0
23355,0
16255,0
28173,0
11841,0
40598,0
15780,0
11837,0
23680,0
219,1
9622,1
31507,0
36172,0
16887,0
14252,0
4063,0
21534,0
20695,1
26892,0
11028,0
11950,0
39845,0
28301,0
37104,0
15329,0
39000,0
26684,0
28111,0
17058,0
18208,0
17070,0
6479,0
41829,1
10502,0
28669,0
1564,0
37626,0
12920,0
11584,0
40547,0
11293,0
10182,0
38033,0
27543,1
24762,1
21354,0
32888,0
37710,0
41683,0
606,1
97,0
16234,0
5347,0
24965,0
14841,0
41479,0
34988,0
16932,0
2490,0
37027,1
13273,0
277,0
35047,0
21074,0
24259,0
4418,1
14016,0
126,0
8017,0
37661,0
26190,0
4812,0
41823,0
9854,1
25105,0
11068,0
29467,0
4239,0
41791,1
30162,1
40148,0
28461,0
16689,1
31201,0
7121,0
3571,0
20213,0
4712,0
40585,0
20566,0
17538,0
27715,0
23956,0
15623,0
12849,1
42806,0
6655,1
12702,0
11847,0
2734,0
28579,0
5270,1
5480,0
8568,0
31795,0
28785,0
15429,0
12892,0
20214,0
23772,0
5816,0
3983,0
4007,0
25294,0
21203,1
28920,1
28777,0
25236,0
30703,0
26525,0
8560,0
1120,0
35448,0
5422,0
16440,0
29531,0
20955,0
9773,0
42911,0
5959,0
26134,0
27535,1
32778,0
34648,0
13116,0
16926,0
19132,0
4892,0
30012,0
11376,0
19017,1
10203,0
34715,0
7510,0
29519,1
35308,0
34302,0
8612,0
29067,0
24372,0
24711,1
27856,0
12331,0
32693,0
3200,0
167,1
23622,0
37580,0
27724,0
7855,0
2080,0
36108,0
27081,0
39214,0
32999,0
13331,0
483,1
7427,0
8213,0
13283,0
30037,0
16312,0
2313,1
5158,0
26925,1
28879,0
13952,0
24304,0
16012,0
18975,0
23320,0
39548,0
40692,0
37982,0
8557,0
37387,0
877,0
41354,0
19646,0
26747,0
28045,0
36922,0
4933,0
41080,0
8593,0
28699,0
4114,0
24048,0
6662,1
11273,0
38494,0
21705,0
38254,0
36060,0
39048,0
2456,0
22395,0
41278,0
18780,0
4159,0
13637,0
13729,0
1232,0
12390,1
7797,0
11530,0
26676,0
32545,0
5505,0
20977,0
1225,0
42693,1
34640,0
18607,0
854,0
16942,0
39762,0
40527,1
35972,0
18478,0
10404,0
43287,1
19620,0
20335,1
9998,0
25342,1
10194,0
3029,0
25585,0
35360,0
25501,0
32725,0
32799,0
17562,1
12590,0
3075,0
4379,0
41929,0
32353,0
42713,1
38489,0
10347,0
37861,0
37422,0
13913,0
3285,0
39976,0
16133,0
40577,0
34734,0
34689,0
38041,0
36863,0
24415,0
33659,1
111,1
43185,0
4909,0
21979,0
32558,0
19804,1
6442,0
15508,0
3059,0
33772,0
4073,0
22144,0
2374,1
20166,0
24200,1
18277,0
32336,0
10757,1
4640,0
28397,0
20242,0
2138,0
41333,0
17552,1
27147,0
13114,0
6534,0
17935,1
17911,0
16085,0
24962,1
4556,0
27181,0
29298,0
1340,0
40976,0
14079,0
10693,0
42660,1
21156,0
30212,0
25791,0
27262,1
14558,0
30041,0
5735,0
40122,0
11741,0
32376,0
23791,1
37411,1
18475,0
20825,0
8260,1
18672,0
10965,0
705,1
23073,0
17064,0
6829,0
3254,0
31863,0
26391,0
38148,0
1180,0
35306,0
18684,0
36965,0
14866,0
25907,0
4530,1
27439,1
22558,0
21896,0
31319,0
36525,0
33403,0
15008,0
9068,0
1223,0
19808,1
24348,0
7726,0
30666,0
20071,0
31352,0
17822,0
15062,0
43208,0
2236,1
37614,0
31837,0
39075,0
18892,0
23989,0
2342,1
11869,0
42022,1
39835,0
8242,0
30905,0
25750,0
40623,0
20017,1
3928,1
8580,0
26324,0
38330,0
36418,0
16685,1
27943,0
4497,0
5322,0
27112,0
27744,1
8516,0
27160,0
21804,0
3974,0
29050,0
39487,0
23065,0
7162,0
31709,0
42244,0
15815,0
37240,0
41885,1
20183,0
29023,0
3782,1
11235,0
11631,0
25518,0
35203,0
16011,0
32789,0
31920,0
38118,0
15350,0
13126,0
24692,1
19880,1
18087,1
16027,0
33926,0
15141,0
20479,0
20437,0
38232,0
39090,0
33741,0
11343,0
22190,0
41415,0
42779,1
19496,0
23546,1
6201,0
40345,0
3460,0
8955,0
28109,0
12845,0
12560,0
30433,0
34350,0
891,0
20929,0
39319,0
17567,1
607,1
21132,0
5586,0
41964,1
17332,0
17012,0
1048,1
16353,0
29933,0
9577,0
14142,0
31348,0
23327,0
18681,0
12701,0
22765,0
39317,0
39997,0
10190,0
9765,0
27091,0
39804,0
16478,1
42201,1
24167,0
15336,0
39460,0
28713,0
8662,0
8995,0
42543,1
18688,0
28994,0
20972,0
36342,0
32898,0
43109,0
33346,0
7707,0
2199,1
20271,0
35632,1
35780,1
19680,0
38250,0
41972,0
7547,0
28511,0
40185,0
21982,0
25254,1
19602,0
34743,0
11210,0
12394,1
23721,0
32992,0
4492,0
25282,0
28199,0
26855,0
33790,0
36725,0
29342,0
2466,1
7086,0
24458,0
13772,0
6576,0
35706,0
31497,0
29565,0
12907,0
29330,0
2913,0
7852,0
20329,0
17330,0
20255,0
12497,0
9435,0
25545,0
35392,0
22352,1
14225,1
20670,1
42789,0
7916,0
32091,0
2205,1
38021,0
37158,0
41069,0
11639,0
2976,0
32359,0
14811,0
32589,0
31938,0
129,0
31005,0
36397,0
36170,0
22673,0
11619,0
42953,0
4991,0
17114,0
43077,0
19893,1
29114,0
32478,0
6485,0
31114,0
16132,0
2713,0
29591,0
53,0
42949,0
13793,0
7765,0
15148,0
7755,0
19549,0
40654,0
23707,0
34537,0
8246,0
8430,0
32742,0
1411,1
11019,0
2966,0
12630,0
37493,0
42198,1
35927,0
33062,0
41052,0
23358,0
34700,0
30546,0
11729,0
17031,0
29740,0
3852,0
15885,0
27635,0
38318,0
33964,0
25607,0
3894,0
4544,1
29187,0
1032,0
21395,0
28123,1
31833,0
29229,0
7894,0
32512,0
11045,0
24759,1
15500,0
4246,1
22964,0
36067,0
16114,0
22127,0
8211,0
32841,0
39180,0
39758,0
23809,0
8637,0
23508,0
10857,0
398,0
21984,0
4376,0
31563,0
28281,0
22428,0
5870,0
15597,0
10772,1
8203,0
11510,0
12184,0
29889,0
2998,0
28066,0
6338,0
25016,0
23760,0
36410,0
27264,1
3380,1
22305,0
30383,0
36908,0
25557,0
37551,1
34516,0
22410,0
27542,1
23385,0
34513,0
139,0
12293,1
19832,1
12958,0
27586,0
22182,0
30919,0
26058,0
2081,0
38681,0
24807,0
41747,1
29930,0
36201,0
24601,0
26059,0
26983,0
9683,0
9399,0
22026,0
30738,0
37583,0
29762,0
31232,0
41606,0
36234,1
40212,0
40430,0
32774,0
36284,0
41579,0
41948,1
4647,0
2650,1
28549,0
5795,0
22150,0
25029,0
33996,0
3039,0
9337,0
18158,0
32122,0
31657,0
11342,0
36204,0
11203,0
13037,0
26924,1
2093,1
26793,0
26693,0
2889,0
3100,0
30909,0
18256,0
